_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
"""738da8a7dfd933a291bbc5d03949794a""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,278,339.02,0,278,1,f,f,completed,9/17/2002,9/17/2002,1/30/2003,12/31/2003
"""f632ab2c5bb5f2f397abebdb4b3b9ad6""","""1aacfb91eb392114236f0c38fa44f27b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Extracurricular,Applied Learning,,,Technology,highest poverty,Grades 6-8,,,,,430,524.39,0,495,1,f,f,completed,9/19/2002,4/30/2003,7/22/2003,12/31/2003
"""3e0600b7d69834b1a67235a64a57ce28""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""",3.60E+11,40.656298,-73.951604,Brooklyn,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Extracurricular,Applied Learning,,,Technology,highest poverty,Grades 3-5,,,,,390,475.61,0,397,3,f,f,completed,9/19/2002,9/19/2002,1/28/2004,12/31/2003
"""63eaeb3338e991c4fe012bff4e76b54f""","""6ace63f88c1e30fa52e57a6ea1999ecd""","""6f0382325857ae3469d04800c470c509""",,40.753002,-73.992409,New York,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Technology,low poverty,Grades PreK-2,,,,,425,518.29,0,0,0,f,f,completed,9/19/2002,9/23/2002,1/28/2004,12/31/2003
"""6a2997ebac146dda5103796ddedb23ca""","""fa948a50addaac12ad9be40d68d5eccb""","""5307fce11b85e6ca6618448b1a3a075d""",3.60E+11,40.823649,-73.859879,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,,,,,294,358.54,0,0,0,f,f,completed,9/19/2002,10/1/02,12/16/2002,12/31/2003
"""d3b401eb09fc7ee4efdbfa87986b4f30""","""b82e7411d87409afb2fc39a6174157c6""","""39ddbff0638271cd2eb7793af1c91237""",3.60E+11,40.81484,-73.945051,New York,NY,10030,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Parent Involvement,Applied Learning,,,Books,highest poverty,Grades PreK-2,,,,,454,553.66,0,500,1,f,f,completed,9/19/2002,4/18/2003,7/16/2003,12/31/2003
"""ddfa5159f798496253ae59118da555e3""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,227,276.83,0,249,1,f,f,completed,9/19/2002,9/19/2002,1/30/2003,12/31/2003
"""54fa04b2847816976f902458b08d5e7b""","""d95027f78b5d65a7446b1dae7167f786""","""fd991cfd44e40724fbcdb4ca53ceacdd""",3.60E+11,40.850606,-73.934611,New York,NY,10033,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,t,f,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades 6-8,,,,,1680,2048.78,0,0,0,f,f,completed,10/1/02,10/1/02,2/4/04,12/31/2003
"""9b0d36b9c467073e17b21e201275fcca""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""",3.60E+11,40.656298,-73.951604,Brooklyn,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Social Sciences,History & Civics,,,Supplies,highest poverty,Grades 3-5,,,,,240,292.68,0,258,2,f,f,completed,9/19/2002,9/19/2002,1/28/2004,12/31/2003
"""c2f625d4608f3639c8637f385568c04e""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""",3.60E+11,40.656298,-73.951604,Brooklyn,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,546,665.85,0,600,1,f,f,completed,9/19/2002,9/19/2002,2/5/03,12/31/2003
"""a80503b0d7fc797f16bffe578ad7a4a5""","""0bebe562cdbcf7b14a1dd5f9793a7fd4""","""5307fce11b85e6ca6618448b1a3a075d""",3.60E+11,40.823649,-73.859879,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,143,174.39,0,157,1,f,f,completed,9/25/2002,9/25/2002,12/16/2002,12/31/2003
"""97ef873b8332f8398b5a39523f9247fd""","""0c2d4535f03991165dc72092840d672b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,282,343.9,0,282,1,f,f,completed,9/19/2002,9/19/2002,1/30/2003,12/31/2003
"""9df9204260388fd72e736cda69e0cb48""","""16ffd7a87fa8426489dac20b0f325cb1""","""5e4af81adba8db885dc6879c34cd5a57""",3.60E+11,40.832818,-73.911691,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,t,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,167,203.66,0,167,1,f,f,completed,9/19/2002,9/19/2002,9/19/2002,12/31/2003
"""3f02de31ad0ac6dbd30150d414aaea59""","""672bfbc2e05e5818b22398b4fd1ce9e7""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 9-12,,,,,785,957.32,0,785,1,f,f,completed,9/19/2002,9/19/2002,2/21/2003,12/31/2003
"""964739d7f4ef64bc018e5776028ed1c8""","""da901a917ac3eae4017ed059e7d33dfc""","""caebe9050374f97aeba2033b2eca0f16""",3.60E+11,40.613426,-73.938935,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,high poverty,Grades PreK-2,,,,,592,721.95,0,0,0,f,f,completed,9/19/2002,9/23/2002,5/2/03,12/31/2003
"""6d63ed299af4105930157e024852f457""","""84fd42b69d0db5710f09905939b366fe""","""5e4af81adba8db885dc6879c34cd5a57""",3.60E+11,40.832818,-73.911691,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,385,469.51,0,385,1,f,f,completed,9/19/2002,9/19/2002,1/3/03,12/31/2003
"""0050d3ad7f0808990a8dabf7c1361e10""","""99c2f2cbae7c3ff11f5f19802a8da666""","""2282e2d44a998c223a53d8bb9de7f182""",3.60E+11,40.596461,-73.928934,Brooklyn,NY,11229,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,high poverty,Grades 3-5,,,,,570,695.12,0,570,2,f,f,completed,9/19/2002,9/19/2002,5/26/2003,12/31/2003
"""e8c3f04d4f0328ae284c8799c4f6e8b8""","""55c29624cdb74469ff2e3db06eaa10a1""","""6f0382325857ae3469d04800c470c509""",,40.753002,-73.992409,New York,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Supplies,low poverty,Grades 6-8,,,,,1670,2036.59,0,0,0,f,f,completed,9/19/2002,9/19/2002,1/12/04,12/31/2003
"""67b4ca5b741b319cdd1b752a60c1b2da""","""14ffb3fe71cbb37d2506435b92283670""","""9d9c5218ac1e984a706b4cf49e8a674d""",3.60E+11,40.685345,-73.993539,Brooklyn,NY,11201,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 6-8,,,,,255,310.98,0,255,1,f,f,completed,9/19/2002,9/19/2002,1/27/2003,12/31/2003
"""e8ae1d7901badbae3b369c36f8ef50e0""","""4d04e446087a74ff95e261d29e86e10b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 6-8,,,,,1505,1835.37,0,1655,1,f,f,completed,9/19/2002,9/19/2002,7/23/2003,12/31/2003
"""f6d06a871118af229ed9af7232b6c447""","""e3751e935d13de6b37864194955d1548""","""aab7207b58c29df564e721b9bff5f4d9""",3.60E+11,40.66655,-73.911084,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,99,120.73,0,108,1,f,f,completed,9/19/2002,9/19/2002,12/20/2002,12/31/2003
"""929a2110437f95b07c3d3d158e30db47""","""e3751e935d13de6b37864194955d1548""","""aab7207b58c29df564e721b9bff5f4d9""",3.60E+11,40.66655,-73.911084,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,99,120.73,0,108,1,f,f,completed,9/19/2002,9/19/2002,12/20/2002,12/31/2003
"""cb1178103d0cc7534de2ab565df3308d""","""8860560acb3b3344b0c542a2405c2a41""","""ba54e9bfc11ea8b99c6b6517e3121101""",3.60E+11,40.688519,-73.971131,Brooklyn,NY,11205,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,t,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,1162,1417.07,0,1278,1,f,f,completed,9/19/2002,9/19/2002,4/7/03,12/31/2003
"""1c2365b548423cd64574e6e6da28913d""","""1d4d8a42730dbb66af1ebb6ab37456b7""","""768dab263f87881fe7c68ffb3965df7c""",3.60E+11,40.841216,-73.938605,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,93,113.41,0,102,1,f,f,completed,9/19/2002,9/19/2002,2/13/2003,12/31/2003
"""56b5114f3bb47c247cb04e37f5394a7d""","""8ba8ae16f794598307095df5b5c67ce0""","""53e668061469bd44c45453aef8d88fdd""",3.60E+11,40.73551,-73.998921,New York,NY,10011,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Supplies,moderate poverty,Grades PreK-2,,,,,415,506.1,0,480,3,f,f,completed,9/19/2002,7/18/2003,1/20/2004,10/1/03
"""ad7656defd12c13cd8684bd2cd0771b4""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""",3.60E+11,40.656298,-73.951604,Brooklyn,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,295,359.76,0,324.5,1,f,f,completed,9/19/2002,1/23/2003,5/22/2003,12/31/2003
"""679bea256c1c7a378d6e074b0de135af""","""5c43ef5eac0f5857c266baa1ccfa3d3f""","""9e72d6f2f1e9367b578b6479aa5852b7""",3.60E+11,40.688454,-73.910432,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Other,highest poverty,Grades 6-8,,,,,9,10.98,0,230,2,f,f,completed,9/19/2002,9/19/2002,1/27/2003,12/31/2003
"""f6070f5d7d293ed38cbaebb78c12a8aa""","""31367152c3ea88bfdf8a97848be8bd07""","""1bd8ff354157f9515669342576e6b8e5""",3.60E+11,40.799052,-73.964881,New York,NY,10025,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,274,334.15,0,274,1,f,f,completed,9/19/2002,9/19/2002,11/21/2002,12/31/2003
"""7176ccd5fbe458ee4b84731e78877161""","""672bfbc2e05e5818b22398b4fd1ce9e7""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 9-12,,,,,934,1139.02,0,1027.4,1,f,f,completed,9/19/2002,1/7/03,4/23/2003,12/31/2003
"""0a5c1ae0fa84f429e4d9ced094c8da9a""","""658d734ecda2565fc33ab7f1e8da7435""","""e292eb8cc227208fe22952bdbaa27963""",3.60E+11,40.624836,-74.150597,Staten Island,NY,10303,urban,New York City Dept Of Ed,Richmond (Staten Island),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Trips,highest poverty,Grades PreK-2,,,,,120,146.34,0,200,2,f,f,completed,9/19/2002,9/23/2002,5/2/03,12/31/2003
"""02fa919306d0a181ed20888cca81f825""","""e3751e935d13de6b37864194955d1548""","""aab7207b58c29df564e721b9bff5f4d9""",3.60E+11,40.66655,-73.911084,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,388,473.17,0,426,1,f,f,completed,9/19/2002,9/19/2002,12/16/2002,12/31/2003
"""56268cccb45e1919dd6380babc7cbc24""","""4b0936ebaa7663db18fa0acebbb57d61""","""60c6dfd6e80550a641188c4c8ab72f03""",3.60E+11,40.763909,-73.985692,New York,NY,10019,urban,New York City Dept Of Ed,New York (Manhattan),f,f,t,f,f,f,Mr.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 9-12,,,,,510,621.95,0,561,1,f,f,completed,9/19/2002,9/19/2002,12/18/2002,12/31/2003
"""8e6679e7dcb3880e8a4b7ca9e2145a51""","""696c8458f451fc8fbc4c7e470a03f4d4""","""3706b4dd4d68da21df7015cba19dbc02""",3.60E+11,40.80616,-73.94802,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),t,f,f,t,f,f,Mr.,f,f,Other,Applied Learning,,,Supplies,high poverty,Grades 6-8,,,,,445,542.68,0,445,1,f,f,completed,9/19/2002,11/6/02,7/23/2003,12/31/2003
"""1ce8ffb2d1543641e710d2294fd71ed5""","""12f612bc3919b270b0b4b89b6b6c909b""","""02f5dc94c4384eab7b4448003559070b""",3.60E+11,40.744753,-73.957952,Long Is City,NY,11109,urban,New York City Dept Of Ed,Queens,f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 3-5,,,,,444,541.46,0,0,0,f,f,completed,9/19/2002,9/19/2002,1/28/2004,12/31/2003
"""128e8542986bf571d509a1cd46cba1e9""","""1f4493b3d3fe4a611f3f4d21a249376a""","""1ae4695be589a36816188e2b301a0395""",3.60E+11,40.765517,-73.96009,New York,NY,10065,,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 9-12,,,,,1610,1963.41,0,1610,1,f,f,completed,9/19/2002,9/19/2002,1/3/03,12/31/2003
"""5d00002a53d4c96567c614c0a90bef4c""","""672bfbc2e05e5818b22398b4fd1ce9e7""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades 9-12,,,,,1610,1963.41,0,1610,1,f,f,completed,9/19/2002,9/23/2002,2/21/2003,12/31/2003
"""b06460893c30ef434d40fad7c027b5e7""","""3b950d9185204b5458829610855696b7""","""74069ee85f6d41fd039befcb64107b5f""",3.60E+11,40.843352,-73.92044,Bronx,NY,10452,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,,,,,152,185.37,0,167,1,f,f,completed,9/19/2002,9/19/2002,3/26/2003,12/31/2003
"""9ef40fe3386e16244ef25779c228e72f""","""214d75bd0e6ce3e7085278ddd8f26daa""","""f7f12dee0009e6f9afa301bcca9d5070""",,40.815018,-73.856094,Bronx,NY,10473,urban,Leadership Learning Support Organization,Bronx,f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 3-5,,,,,722,880.49,0,758.36,2,f,f,completed,9/19/2002,3/3/03,5/16/2003,12/31/2003
"""67cf959b82d28b61c0a0a0e375684747""","""e867b96a06184afd6fcbafece08480d4""","""655fbc26823227a94a5d50fa4dc2c243""",3.60E+11,40.789372,-73.967539,New York,NY,10025,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Supplies,high poverty,Grades 3-5,,,,,95,115.85,0,95,1,f,f,completed,9/19/2002,9/19/2002,1/7/03,12/31/2003
"""45235cb116b3b35cd86d1c3a63961d7d""","""214d75bd0e6ce3e7085278ddd8f26daa""","""f7f12dee0009e6f9afa301bcca9d5070""",,40.815018,-73.856094,Bronx,NY,10473,urban,Leadership Learning Support Organization,Bronx,f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 6-8,,,,,83,101.22,0,83,1,f,f,completed,9/17/2002,9/17/2002,1/28/2004,12/31/2003
"""b81474ac68d6b7fa20cfd4b7a49a9158""","""0bebe562cdbcf7b14a1dd5f9793a7fd4""","""5307fce11b85e6ca6618448b1a3a075d""",3.60E+11,40.823649,-73.859879,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,212,258.54,0,233.2,1,f,f,completed,9/19/2002,9/23/2002,8/24/2003,12/31/2003
"""ea1e770cccd2e771b37cefed37783415""","""55c29624cdb74469ff2e3db06eaa10a1""","""6f0382325857ae3469d04800c470c509""",,40.753002,-73.992409,New York,NY,10018,,,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,,,Supplies,low poverty,Grades 9-12,,,,,321,391.46,0,353.1,1,f,f,completed,9/19/2002,12/16/2002,7/21/2003,12/31/2003
"""50deabcbab7380eae8911e172793b2d4""","""7b65059ec368410e6399d3f13259f6fb""","""cbd3684d1d7d2a347b6acb668c0d06b1""",3.60E+11,40.854419,-73.905364,Bronx,NY,10453,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades PreK-2,,,,,9,10.98,0,199.1,1,f,f,completed,9/19/2002,9/23/2002,6/4/03,12/31/2003
"""0d97d7543a766a07b3acf2c732844e85""","""d41b22314bd46c30150e50c4c78bc128""","""9bd4079c3ace16b8059eda8a42ce79fb""",,40.802662,-73.948097,NEW YORK,NY,10026,,Other,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,456,556.1,0,0,0,f,f,completed,9/17/2002,9/23/2002,5/12/03,12/31/2003
"""434494c4e3f85a7da7a3c65f05cae321""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""",3.60E+11,40.656298,-73.951604,Brooklyn,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 6-8,,,,,414,504.88,0,414,2,f,f,completed,9/19/2002,11/7/02,5/26/2003,12/31/2003
"""0b9607c9d3deb8b493653ed4f998fc38""","""454840ad7f58f2486203f73ee78ea2d5""","""0fad38af2fb328dd01bd3cef38ed42f2""",3.60E+11,40.809677,-73.939178,New York,NY,10037,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,231,281.71,0,254,1,f,f,completed,9/17/2002,9/23/2002,7/14/2003,12/31/2003
"""ea8d84db1172dcac484bbca8bb527c7d""","""1aacfb91eb392114236f0c38fa44f27b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades 6-8,,,,,468,570.73,0,468,1,f,f,completed,9/19/2002,11/7/02,4/23/2003,12/31/2003
"""cbe2825a0a235c536d6bd2670758bda0""","""1aacfb91eb392114236f0c38fa44f27b""","""cabcc3ed826056c3969a8a99c5aeeaf6""",3.60E+11,40.829224,-73.856899,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 6-8,,,,,812,990.24,0,500,1,f,f,completed,9/19/2002,10/3/02,2/10/03,12/31/2003
"""6ba3b9d6d88a79dfa1acf5f3fcfa3776""","""0bebe562cdbcf7b14a1dd5f9793a7fd4""","""5307fce11b85e6ca6618448b1a3a075d""",3.60E+11,40.823649,-73.859879,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Books,highest poverty,Grades 3-5,,,,,243,296.34,0,267.3,1,f,f,completed,9/17/2002,9/23/2002,8/24/2003,12/31/2003
"""bd18a7315512f4875ab448b808c20ca4""","""e49da3024557975acd92ded003f8be9b""","""14349e3143014e8607d85ebf84ac1208""",3.60E+11,40.709234,-74.012177,New York,NY,10006,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades 9-12,,,,,443,540.24,0,473.87,3,f,f,completed,9/19/2002,1/16/2003,4/22/2003,12/31/2003
"""e961ec76d4c671e5fc4ee964ea35a6d8""","""1d4d8a42730dbb66af1ebb6ab37456b7""","""768dab263f87881fe7c68ffb3965df7c""",3.60E+11,40.841216,-73.938605,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,234,285.37,0,257.4,1,f,f,completed,9/19/2002,10/9/02,2/13/2003,12/31/2003
"""cf6275558534ca1b276b0d8d5130dd9a""","""1d4d8a42730dbb66af1ebb6ab37456b7""","""768dab263f87881fe7c68ffb3965df7c""",3.60E+11,40.841216,-73.938605,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,t,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,240,292.68,0,264,1,f,f,completed,9/17/2002,9/23/2002,2/26/2003,12/31/2003
"""b7a3a77b78dd04e630302fab34cefd3b""","""22f9173bddc8020f1a9ce1d2778a441e""","""0fad38af2fb328dd01bd3cef38ed42f2""",3.60E+11,40.809677,-73.939178,New York,NY,10037,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,329,401.22,0,361.9,1,f,f,completed,9/19/2002,11/5/02,12/20/2002,12/31/2003
"""7342bd01a2a7725ce033a179d22e382d""","""5c43ef5eac0f5857c266baa1ccfa3d3f""","""9e72d6f2f1e9367b578b6479aa5852b7""",3.60E+11,40.688454,-73.910432,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades 6-8,,,,,229,279.27,0,251.9,1,f,f,completed,9/13/2002,9/23/2002,1/27/2003,12/31/2003
"""474fd9906d037300bed3b369c28ecd09""","""5c43ef5eac0f5857c266baa1ccfa3d3f""","""9e72d6f2f1e9367b578b6479aa5852b7""",3.60E+11,40.688454,-73.910432,Brooklyn,NY,11207,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,,,Technology,highest poverty,Grades 6-8,,,,,263,320.73,0,289.3,1,f,f,completed,9/19/2002,1/27/2003,3/26/2003,12/31/2003
"""78b724350aaece294a366f05b1b41499""","""225a1f3aced7d0a5642c494825234675""","""ffddd21ed1d58586b1f50bcedbd47750""",3.60E+11,40.80616,-73.94802,New York,NY,10027,urban,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Technology,highest poverty,Grades 9-12,,,,,760,926.83,0,814,1,f,f,completed,9/19/2002,4/24/2003,1/30/2004,12/31/2003
"""016f03312995d5c89d6b348be4682166""","""9c0aa56b63b743454d6da9effcf122fc""","""bb0af5dac1b54693ba86ef63eacd6594""",3.60E+11,40.727826,-73.978721,New York,NY,10009,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,,,Supplies,high poverty,Grades PreK-2,,,,,187,228.05,0,205,1,f,f,completed,9/17/2002,9/17/2002,12/2/02,12/31/2003
"""8d9a036d6256b8cc672f6a7bb42d5967""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""",3.60E+11,40.656298,-73.951604,Brooklyn,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Books,highest poverty,Grades 3-5,,,,,437,532.93,0,480.7,2,f,f,completed,9/19/2002,3/3/03,1/28/2004,12/31/2003
"""3453812d1037fe56c02ce096f6f1be63""","""ebb627d0f8c3689423a23038203cb64f""","""404b04de35ab895c49c1bf504b76c8a2""",3.60E+11,40.656298,-73.951604,Brooklyn,NY,11226,urban,Charter School District,Kings (Brooklyn),t,f,f,f,f,f,Ms.,t,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,,,,,400,487.8,0,400,2,f,f,completed,9/19/2002,10/9/02,2/26/2003,12/31/2003
